Site_Name,Longitude(decimal_degrees),Latitude(decimal_degrees),Elevation(meters),Land_Sea_Mask,Topographic_Altitude,Solar_Zenith_Angle,Sensor_Zenith_MODIS_Terra,Scattering_Angle_MODIS_Terra,AOD_AllQA_550_MODIS_Terra_Mean,AOD_AllQA_550_MODIS_Terra_STD,AOD_AllQA_550_MODIS_Terra_Pixels,AOD_FilteredQA_550_MODIS_Terra_Mean,AOD_FilteredQA_550_MODIS_Terra_STD,AOD_FilteredQA_550_MODIS_Terra_Pixels,Sensor_Zenith_VIIRS_SNPP,Scattering_Angle_VIIRS_SNPP,AOD_AllQA_550_VIIRS_SNPP_Mean,AOD_AllQA_550_VIIRS_SNPP_STD,AOD_AllQA_550_VIIRS_SNPP_Pixels,AOD_FilteredQA_550_VIIRS_SNPP_Mean,AOD_FilteredQA_550_VIIRS_SNPP_STD,AOD_FilteredQA_550_VIIRS_SNPP_Pixels,Sensor_Zenith_AHI_H08,Scattering_Angle_AHI_H08,AOD_AllQA_550_AHI_H08_Mean,AOD_AllQA_550_AHI_H08_STD,AOD_AllQA_550_AHI_H08_Pixels,AOD_FilteredQA_550_AHI_H08_Mean,AOD_FilteredQA_550_AHI_H08_STD,AOD_FilteredQA_550_AHI_H08_Pixels,Sensor_Zenith_MODIS_Aqua,Scattering_Angle_MODIS_Aqua,AOD_AllQA_550_MODIS_Aqua_Mean,AOD_AllQA_550_MODIS_Aqua_STD,AOD_AllQA_550_MODIS_Aqua_Pixels,AOD_FilteredQA_550_MODIS_Aqua_Mean,AOD_FilteredQA_550_MODIS_Aqua_STD,AOD_FilteredQA_550_MODIS_Aqua_Pixels,Sensor_Zenith_ABI_G16,Scattering_Angle_ABI_G16,AOD_AllQA_550_ABI_G16_Mean,AOD_AllQA_550_ABI_G16_STD,AOD_AllQA_550_ABI_G16_Pixels,AOD_FilteredQA_550_ABI_G16_Mean,AOD_FilteredQA_550_ABI_G16_STD,AOD_FilteredQA_550_ABI_G16_Pixels,Sensor_Zenith_ABI_G17,Scattering_Angle_ABI_G17,AOD_AllQA_550_ABI_G17_Mean,AOD_AllQA_550_ABI_G17_STD,AOD_AllQA_550_ABI_G17_Pixels,AOD_FilteredQA_550_ABI_G17_Mean,AOD_FilteredQA_550_ABI_G17_STD,AOD_FilteredQA_550_ABI_G17_Pixels,Sensor_Zenith_AHI_H09,Scattering_Angle_AHI_H09,AOD_AllQA_550_AHI_H09_Mean,AOD_AllQA_550_AHI_H09_STD,AOD_AllQA_550_AHI_H09_Pixels,AOD_FilteredQA_550_AHI_H09_Mean,AOD_FilteredQA_550_AHI_H09_STD,AOD_FilteredQA_550_AHI_H09_Pixels,Sensor_Zenith_VIIRS_NOAA20,Scattering_Angle_VIIRS_NOAA20,AOD_AllQA_550_VIIRS_NOAA20_Mean,AOD_AllQA_550_VIIRS_NOAA20_STD,AOD_AllQA_550_VIIRS_NOAA20_Pixels,AOD_FilteredQA_550_VIIRS_NOAA20_Mean,AOD_FilteredQA_550_VIIRS_NOAA20_STD,AOD_FilteredQA_550_VIIRS_NOAA20_Pixels,AOD_AllQA_550_LEOGEO_Mean,AOD_AllQA_550_LEOGEO_STD,AOD_AllQA_550_LEOGEO_TotalPixels,AOD_AllQA_550_LEOGEO_SensorWeighting,AOD_AllQA_550_LEOGEO_NumberOfSensors,AOD_FilteredQA_550_LEOGEO_Mean,AOD_FilteredQA_550_LEOGEO_STD,AOD_FilteredQA_550_LEOGEO_TotalPixels,AOD_FilteredQA_550_LEOGEO_SensorWeighting,AOD_FilteredQA_550_LEOGEO_NumberOfSensors,netCDF_lat,netCDF_lon,NGP_lat,NGP_lon
Key_Biscayne,-80.16333,25.731966,10.0,1,2.2407408,66.539404296875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,30.650000000000002,123.47,-9999.0,-9999.0,0,-9999.0,-9999.0,0,69.12,155.96,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-83.625,160.125,462,399
Sevilleta,-106.885002,34.354721,1477.0,1,1503.7522,60.5676806640625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,46.77,132.34,-9999.0,-9999.0,0,-9999.0,-9999.0,0,52.65,120.75,0.181,0.0,1,-9999.0,-9999.0,0,51.51,158.95000000000002,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,55.21,129.72,-9999.0,-9999.0,0,-9999.0,-9999.0,0,0.181,0.0,1,[-9999     0 -9999     0     1     0 -9999     0],1,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-81.375,153.625,497,292
Hawaii,-156.253233,20.710029,3050.0,1,838.52313,52.35220703125,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,32.84,159.71,0.108,0.11900000000000001,16,0.139,0.108,13,73.8,84.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,0.108,0.0,16,[-9999     0 -9999     0     0     1 -9999     0],1,0.139,0.0,13,[-9999     0 -9999     0     0     1 -9999     0],1,-84.875,141.125,442,94
Cart_Site2,-97.48639,36.60667,318.0,1,305.23666,65.9246728515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,48.82,122.06,-9999.0,-9999.0,0,-9999.0,-9999.0,0,59.61,158.66,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-80.875,155.875,506,330
Cart_Site,-97.48639,36.60667,318.0,1,305.23666,65.9246728515625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,48.82,122.06,-9999.0,-9999.0,0,-9999.0,-9999.0,0,59.61,158.66,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-80.875,155.875,506,330
NSA_YJP_BOREAS,-98.290001,55.903,290.0,1,269.47333,82.6373046875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.45,123.72,-9999.0,-9999.0,0,-9999.0,-9999.0,0,72.8,161.42000000000002,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-76.125,155.625,583,326
FLIN_FLON,-101.690002,54.669998,305.0,1,296.66888,80.7249169921875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.22,123.35000000000001,-9999.0,-9999.0,0,-9999.0,-9999.0,0,70.55,161.4,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,69.49,116.18,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-76.375,154.875,578,313
SSA_YJP_BOREAS,-104.650002,53.674999,490.0,1,458.84,79.13712402343751,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.41,123.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,68.45,161.4,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,65.25,116.76,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-76.625,154.125,574,301
PRINCE_ALBERT,-105.699997,53.200001,425.0,1,441.25446,78.46096191406251,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.31,122.87,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.67,161.39000000000001,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,63.68,117.05,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-76.625,153.875,572,297
Bonanza_Creek,-148.316269,64.742805,353.0,1,145.51111,89.325283203125,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,74.21000000000001,164.11,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-73.875,143.125,618,126
Mauna_Loa,-155.576755,19.536006,3402.0,1,2178.1755,51.1291748046875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,31.45,159.53,0.193,0.044,6,0.193,0.044,6,74.3,83.84,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,0.193,0.0,6,[-9999     0 -9999     0     0     1 -9999     0],1,0.193,0.0,6,[-9999     0 -9999     0     0     1 -9999     0],1,-85.125,141.375,438,97
Thompson,-97.849998,55.799999,218.0,1,234.2411,82.76244140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.24,123.77,-9999.0,-9999.0,0,-9999.0,-9999.0,0,73.08,161.4,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-76.125,155.875,583,328
HJAndrews,-122.223892,44.238609,830.0,1,950.8722,67.3967333984375,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,32.160000000000004,95.46000000000001,-9999.0,-9999.0,0,-9999.0,-9999.0,0,69.31,120.48,-9999.0,-9999.0,0,-9999.0,-9999.0,0,53.29,161.20000000000002,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,8.55,108.64,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-78.875,149.625,536,231
La_Crau,4.819,43.5765,32.0,1,54.88889,135.5931640625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-79.125,-178.875,534,739
Ukiah,-118.918884,45.13361,1028.0,1,1225.3044,68.645380859375,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,10.07,105.67,-9999.0,-9999.0,0,-9999.0,-9999.0,0,67.87,120.87,-9999.0,-9999.0,0,-9999.0,-9999.0,0,55.29,161.12,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,12.91,115.56,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-78.625,150.625,540,244
Wisconsin,-89.653725,46.051888,505.0,1,510.3322,77.04982910156251,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,55.300000000000004,123.77,-9999.0,-9999.0,0,-9999.0,-9999.0,0,70.77,159.67000000000002,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-78.375,157.875,544,361
Ji_Parana,-61.799999,-10.86,168.0,1,196.79889,62.895712890625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,19.990000000000002,123.3,-0.022,0.055,4,-0.013000000000000001,0.064,3,86.17,149.03,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-0.022,0.0,4,[-9999     0 -9999     0     1     0 -9999     0],1,-0.013000000000000001,0.0,3,[-9999     0 -9999     0     1     0 -9999     0],1,87.625,164.875,316,472
Spokane,-117.53389,47.61972,720.0,1,724.7756,71.2448876953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,68.79,121.28,-9999.0,-9999.0,0,-9999.0,-9999.0,0,58.24,161.36,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,24.03,116.29,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-78.125,150.875,550,249
Bondoukoui,-3.75,11.85,349.0,1,310.32556,124.828857421875,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,81.09,131.48,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-87.125,179.375,407,704
Bidi_Bahn,-2.45,14.06,291.0,1,291.22223,126.951650390625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,83.13,131.87,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-86.375,179.625,416,710
Lille,3.141667,50.611667,60.0,1,32.90222,132.745869140625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-77.375,-179.125,562,732
Park_Brasilia,-47.916668,-15.743333,1046.0,1,1090.6178,74.061142578125,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,36.26,124.77,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,86.375,168.375,297,528
Albany_Oregon,-123.066666,44.583332,67.0,1,65.477776,67.84251953125,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,35.83,93.22,-9999.0,-9999.0,0,-9999.0,-9999.0,0,70.4,120.47,-9999.0,-9999.0,0,-9999.0,-9999.0,0,53.550000000000004,161.32,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,13.1,106.26,0.17300000000000001,0.0,1,0.17300000000000001,0.0,1,0.17300000000000001,0.0,1,[-9999     0 -9999     1     0     0 -9999     0],1,0.17300000000000001,0.0,1,[-9999     0 -9999     1     0     0 -9999     0],1,-78.875,149.375,538,227
Biggs,-121.73333,39.450001,29.0,1,35.155556,62.6985693359375,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,39.63,94.94,-9999.0,-9999.0,0,-9999.0,-9999.0,0,66.31,119.92,-9999.0,-9999.0,0,-9999.0,-9999.0,0,48.480000000000004,160.58,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,16.4,109.39,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-80.125,149.875,517,233
Chapada,-55.830143,-15.360644,387.0,1,453.5289,66.879765625,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,28.62,123.72,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,-9999.0,-9999.0,0,[-9999     0 -9999     0     0     0 -9999     0],0,86.375,166.375,298,496
Jaru,-62.547749,-10.386164,192.0,1,214.82222,62.382490234375,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,18.98,123.24000000000001,0.159,0.068,9,0.16,0.073,8,85.0,149.34,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,0.159,0.0,9,[-9999     0 -9999     0     1     0 -9999     0],1,0.16,0.0,8,[-9999     0 -9999     0     1     0 -9999     0],1,87.625,164.625,318,469
